tick,pitch,yaw,steamid,name,label,weapon_name,weapon_type
79623,-2.2085876,-77.72278,76561198380850569,huh;,0,deagle,pistol
79624,-2.2085876,-77.72278,76561198380850569,huh;,0,deagle,pistol
79625,-2.2085876,-77.72278,76561198380850569,huh;,0,deagle,pistol
79626,-2.2085876,-77.72278,76561198380850569,huh;,0,deagle,pistol
79627,-2.2085876,-77.72278,76561198380850569,huh;,0,deagle,pistol
79628,-2.2085876,-77.72278,76561198380850569,huh;,0,deagle,pistol
79629,-2.2085876,-77.70733,76561198380850569,huh;,0,deagle,pistol
79630,-2.2085876,-77.70733,76561198380850569,huh;,0,deagle,pistol
79631,-2.2085876,-77.70733,76561198380850569,huh;,0,deagle,pistol
79632,-2.1777039,-77.73823,76561198380850569,huh;,0,deagle,pistol
79633,-2.1313477,-77.75368,76561198380850569,huh;,0,deagle,pistol
79634,-2.1004486,-77.78458,76561198380850569,huh;,0,deagle,pistol
79635,-2.0386505,-77.830925,76561198380850569,huh;,0,deagle,pistol
79636,-1.9768524,-77.92328,76561198380850569,huh;,0,deagle,pistol
79637,-1.9305115,-78.26317,76561198380850569,huh;,0,deagle,pistol
79638,-1.8841553,-78.911705,76561198380850569,huh;,0,deagle,pistol
79639,-1.8377991,-79.99283,76561198380850569,huh;,0,deagle,pistol
79640,-1.72966,-81.614685,76561198380850569,huh;,0,deagle,pistol
79641,-1.7142029,-83.49884,76561198380850569,huh;,0,deagle,pistol
79642,-1.6833191,-85.104904,76561198380850569,huh;,0,deagle,pistol
79643,-1.5751648,-86.21693,76561198380850569,huh;,0,deagle,pistol
79644,-1.5288086,-86.13968,76561198380850569,huh;,0,deagle,pistol
79645,-1.4515686,-84.64142,76561198380850569,huh;,0,deagle,pistol
79646,-1.2201691,-81.07395,76561198380850569,huh;,0,deagle,pistol
79647,-0.86483765,-76.17817,76561198380850569,huh;,0,deagle,pistol
79648,-0.40133667,-71.48323,76561198380850569,huh;,0,deagle,pistol
79649,0.09269714,-67.74582,76561198380850569,huh;,0,deagle,pistol
79650,0.50982666,-65.861664,76561198380850569,huh;,0,deagle,pistol
79651,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79652,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79653,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79654,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79655,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79656,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79657,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79658,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79659,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79660,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79661,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79662,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79663,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79664,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79665,0.67944336,-65.76897,76561198380850569,huh;,0,deagle,pistol
79666,0.67944336,-65.72262,76561198380850569,huh;,0,deagle,pistol
79667,0.67944336,-65.64537,76561198380850569,huh;,0,deagle,pistol
79668,0.69488525,-65.56812,76561198380850569,huh;,0,deagle,pistol
79669,0.69488525,-65.50667,76561198380850569,huh;,0,deagle,pistol
79670,0.6639862,-65.244026,76561198380850569,huh;,0,deagle,pistol
79671,0.54074097,-64.626045,76561198380850569,huh;,0,deagle,pistol
79672,0.061798096,-63.42167,76561198380850569,huh;,0,deagle,pistol
79673,-0.41679382,-61.89251,76561198380850569,huh;,0,deagle,pistol
79674,-0.7257843,-60.255547,76561198380850569,huh;,0,deagle,pistol
79675,-0.8493805,-59.29802,76561198380850569,huh;,0,deagle,pistol
79676,-0.92663574,-58.587685,76561198380850569,huh;,0,deagle,pistol
79677,-0.94207764,-58.38684,76561198380850569,huh;,0,deagle,pistol
79678,-0.94207764,-58.38684,76561198380850569,huh;,0,deagle,pistol
79679,-0.94207764,-58.38684,76561198380850569,huh;,0,deagle,pistol
79680,-0.94207764,-58.41774,76561198380850569,huh;,0,deagle,pistol
79681,-0.94207764,-58.41774,76561198380850569,huh;,0,deagle,pistol
79682,-0.94207764,-58.41774,76561198380850569,huh;,0,deagle,pistol
79683,-0.92663574,-58.340492,76561198380850569,huh;,0,deagle,pistol
79684,-0.89572144,-58.201447,76561198380850569,huh;,0,deagle,pistol
79685,-0.86483765,-58.07785,76561198380850569,huh;,0,deagle,pistol
79686,-0.83392334,-57.907906,76561198380850569,huh;,0,deagle,pistol
79687,-0.80303955,-57.753754,76561198380850569,huh;,0,deagle,pistol
79688,-0.75668335,-57.614708,76561198380850569,huh;,0,deagle,pistol
79689,-0.7257843,-57.444763,76561198380850569,huh;,0,deagle,pistol
79690,-0.67944336,-57.19757,76561198380850569,huh;,0,deagle,pistol
79691,-0.64852905,-56.981277,76561198380850569,huh;,0,deagle,pistol
79692,-0.61764526,-56.67263,76561198380850569,huh;,0,deagle,pistol
79693,-0.58673096,-56.39454,76561198380850569,huh;,0,deagle,pistol
79694,-0.57128906,-56.0701,76561198380850569,huh;,0,deagle,pistol
79695,-0.55584717,-55.699654,76561198380850569,huh;,0,deagle,pistol
79696,-0.55584717,-55.313416,76561198380850569,huh;,0,deagle,pistol
79697,-0.55584717,-55.081673,76561198380850569,huh;,0,deagle,pistol
79698,-0.55584717,-54.89628,76561198380850569,huh;,0,deagle,pistol
79699,-0.55584717,-54.773026,76561198380850569,huh;,0,deagle,pistol
79700,-0.57128906,-54.66488,76561198380850569,huh;,0,deagle,pistol
79701,-0.57128906,-54.541283,76561198380850569,huh;,0,deagle,pistol
79702,-0.58673096,-54.386787,76561198380850569,huh;,0,deagle,pistol
79703,-0.58673096,-54.201393,76561198380850569,huh;,0,deagle,pistol
79704,-0.58673096,-53.9851,76561198380850569,huh;,0,deagle,pistol
79705,-0.58673096,-53.7846,76561198380850569,huh;,0,deagle,pistol
79706,-0.58673096,-53.661003,76561198380850569,huh;,0,deagle,pistol
79707,-0.57128906,-53.506508,76561198380850569,huh;,0,deagle,pistol
79708,-0.57128906,-53.39836,76561198380850569,huh;,0,deagle,pistol
79709,-0.55584717,-53.259315,76561198380850569,huh;,0,deagle,pistol
79710,-0.54039,-53.12027,76561198380850569,huh;,0,deagle,pistol
79711,-0.50949097,-52.88887,76561198380850569,huh;,0,deagle,pistol
79712,-0.49404907,-52.688026,76561198380850569,huh;,0,deagle,pistol
79713,-0.46313477,-52.440834,76561198380850569,huh;,0,deagle,pistol
79714,-0.43225098,-52.23999,76561198380850569,huh;,0,deagle,pistol
79715,-0.41679382,-52.070045,76561198380850569,huh;,0,deagle,pistol
79716,-0.40168762,-51.94644,76561198380850569,huh;,0,deagle,pistol
79717,-0.38589478,-51.9001,76561198380850569,huh;,0,deagle,pistol
79718,-0.38589478,-51.854095,76561198380850569,huh;,0,deagle,pistol
79719,-0.38589478,-51.80774,76561198380850569,huh;,0,deagle,pistol
79720,-0.38589478,-51.74594,76561198380850569,huh;,0,deagle,pistol
79721,-0.37078857,-51.6687,76561198380850569,huh;,0,deagle,pistol
79722,-0.37078857,-51.606903,76561198380850569,huh;,0,deagle,pistol
79723,-0.37078857,-51.560547,76561198380850569,huh;,0,deagle,pistol
79724,-0.37078857,-51.529663,76561198380850569,huh;,0,deagle,pistol
79725,-0.37078857,-51.483307,76561198380850569,huh;,0,deagle,pistol
79726,-0.37078857,-51.42151,76561198380850569,huh;,0,deagle,pistol
79727,-0.37078857,-51.35971,76561198380850569,huh;,0,deagle,pistol
79728,-0.37078857,-51.32881,76561198380850569,huh;,0,deagle,pistol
79729,-0.37078857,-51.313354,76561198380850569,huh;,0,deagle,pistol
79730,-0.37078857,-51.313354,76561198380850569,huh;,0,deagle,pistol
79731,-0.37078857,-51.313354,76561198380850569,huh;,0,deagle,pistol
79732,-0.37078857,-51.313354,76561198380850569,huh;,0,deagle,pistol
79733,-0.35534668,-51.313354,76561198380850569,huh;,0,deagle,pistol
79734,-0.33988953,-51.313354,76561198380850569,huh;,0,deagle,pistol
79735,-0.33988953,-51.313354,76561198380850569,huh;,0,deagle,pistol
79736,-0.33988953,-51.313354,76561198380850569,huh;,0,deagle,pistol
79737,-0.33988953,-51.313354,76561198380850569,huh;,0,deagle,pistol
79738,-0.33988953,-51.313354,76561198380850569,huh;,0,deagle,pistol
79739,-0.30899048,-51.313354,76561198380850569,huh;,0,deagle,pistol
79740,-0.27809143,-51.297913,76561198380850569,huh;,0,deagle,pistol
79741,-0.1699524,-51.297913,76561198380850569,huh;,0,deagle,pistol
79742,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79743,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79744,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79745,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79746,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79747,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79748,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79749,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79750,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79751,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79752,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79753,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79754,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79755,-0.030899048,-51.39061,76561198380850569,huh;,0,deagle,pistol
79756,-0.0463562,-51.375153,76561198380850569,huh;,0,deagle,pistol
79757,-0.1699524,-51.32881,76561198380850569,huh;,0,deagle,pistol
79758,-0.27809143,-51.28247,76561198380850569,huh;,0,deagle,pistol
79759,-0.43225098,-51.251556,76561198380850569,huh;,0,deagle,pistol
79760,-0.61764526,-51.220673,76561198380850569,huh;,0,deagle,pistol
79761,-0.8493805,-51.18976,76561198380850569,huh;,0,deagle,pistol
79762,-1.0965729,-51.174316,76561198380850569,huh;,0,deagle,pistol
79763,-1.3128662,-51.158875,76561198380850569,huh;,0,deagle,pistol
79764,-1.4824677,-51.143417,76561198380850569,huh;,0,deagle,pistol
79765,-1.6060638,-51.11252,76561198380850569,huh;,0,deagle,pistol
79766,-1.6678619,-51.066162,76561198380850569,huh;,0,deagle,pistol
79767,-1.7142029,-51.03528,76561198380850569,huh;,0,deagle,pistol
79768,-1.7451172,-51.01982,76561198380850569,huh;,0,deagle,pistol
79769,-1.7451172,-51.01982,76561198380850569,huh;,0,deagle,pistol
79770,-1.7451172,-51.01982,76561198380850569,huh;,0,deagle,pistol
79771,-1.7451172,-51.01982,76561198380850569,huh;,0,deagle,pistol
79772,-1.7451172,-51.01982,76561198380850569,huh;,0,deagle,pistol
79773,-1.7451172,-51.01982,76561198380850569,huh;,0,deagle,pistol
79774,-1.7451172,-51.01982,76561198380850569,huh;,0,deagle,pistol
79775,-1.7451172,-51.01982,76561198380850569,huh;,0,deagle,pistol
79776,-1.7451172,-51.01982,76561198380850569,huh;,0,deagle,pistol
79777,-1.7605591,-51.004364,76561198380850569,huh;,0,deagle,pistol
79778,-1.7914581,-51.004364,76561198380850569,huh;,0,deagle,pistol
79779,-1.8223572,-50.988922,76561198380850569,huh;,0,deagle,pistol
79780,-1.8995972,-50.988922,76561198380850569,huh;,0,deagle,pistol
79781,-2.0541077,-51.01982,76561198380850569,huh;,0,deagle,pistol
79782,-2.2549438,-51.08162,76561198380850569,huh;,0,deagle,pistol
79783,-2.4400024,-51.174316,76561198380850569,huh;,0,deagle,pistol
79784,-2.5326843,-51.220673,76561198380850569,huh;,0,deagle,pistol
79785,-2.5944824,-51.251556,76561198380850569,huh;,0,deagle,pistol
79786,-2.6099396,-51.28247,76561198380850569,huh;,0,deagle,pistol
79787,-2.6408386,-51.313354,76561198380850569,huh;,0,deagle,pistol
79788,-2.6717377,-51.35971,76561198380850569,huh;,0,deagle,pistol
79789,-2.6717377,-51.375153,76561198380850569,huh;,0,deagle,pistol
79790,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79791,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79792,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79793,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79794,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79795,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79796,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79797,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79798,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79799,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79800,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79801,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79802,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79803,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79804,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79805,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79806,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79807,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79808,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79809,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79810,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79811,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79812,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79813,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79814,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79815,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79816,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79817,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79818,-2.6871948,-51.39061,76561198380850569,huh;,0,deagle,pistol
79819,-2.6871948,-51.43695,76561198380850569,huh;,0,deagle,pistol
79820,-2.7026367,-51.483307,76561198380850569,huh;,0,deagle,pistol
79821,-2.7335358,-51.529663,76561198380850569,huh;,0,deagle,pistol
79822,-2.7644348,-51.59146,76561198380850569,huh;,0,deagle,pistol
79823,-2.872589,-51.6996,76561198380850569,huh;,0,deagle,pistol
79824,-2.965271,-51.7614,76561198380850569,huh;,0,deagle,pistol
79825,-3.1352234,-51.776505,76561198380850569,huh;,0,deagle,pistol
79826,-3.2279205,-51.74594,76561198380850569,huh;,0,deagle,pistol
